age;ed;employ;address;income;debtinc;creddebt;othdebt;default
39;3;10;10;32.7;11.45;137.410.305;237.004.695;0
45;1;9;7;46.1;11.46;336.002.616;192.303.384;0
31;2;12;3;58.8;8.42;183.680.616;311.415.384;0
32;2;8;13;41.2;6.01;146.338.692;101.273.308;0
53;1;20;0;73.4;32.92;331.036.936;2.085.291.064;1
51;3;18;28;79.4;3.35;15.108.232;11.490.768;0
36;1;19;13;35.9;17.8;30.481.254;33.420.746;0
30;1;4;4;26.5;1.24;0.0578336;0.2707664;0
34;2;14;9;109.0;10.59;32.436.111;82.994.889;0
41;3;16;13;22.5;5.53;0.54622575;0.69802425;0
31;4;5;11;28.4;18.68;166.580.768;363.931.232;0
31;2;3;10;30.4;13.74;182.115.456;235.580.544;0
38;1;7;5;22.6;3.28;0.17123568;0.57004432;0
45;2;20;16;117.4;7.24;215.043.928;634.932.072;0
36;1;17;4;83.1;19.81;452.708.025;1.193.502.975;0
26;2;7;3;24.7;0.41;0.03554577;0.06572423;0
48;1;8;26;35.1;4.3;0.513162;0.996138;0
39;2;14;11;96.9;7.67;185.062.527;558.160.473;0
23;3;0;3;22.5;29.9;13.118.625;54.156.375;1
41;1;11;22;34.0;2.1;0.043554;0.670446;0
41;1;15;8;41.5;12.83;19.806.954;33.437.546;0
45;1;23;1;142.1;13.6;19.132.344;174.123.656;0
39;3;7;16;21.6;7.68;0.66521088;0.99366912;0
40;2;20;1;140.1;13.52;772.814.016;1.121.337.984;0
28;4;0;2;17.2;9.13;0.38002712;119.033.288;0
40;2;20;9;140.6;10.84;24.385.664;128.024.736;0
39;1;13;12;51.8;22.16;211.211.392;936.676.608;1
40;3;16;16;87.7;17.46;166.905.378;1.364.336.622;0
46;3;8;0;42.8;3.75;0.85386;0.75114;0
37;1;12;16;106.6;9.76;281.952.736;758.463.264;0
32;2;11;13;36.7;8.41;127.162.564;181.484.436;0
33;1;0;7;18.8;12.17;0.9952626;12.926.974;1
31;2;6;8;25.9;12.09;0.71080737;242.050.263;0
37;1;5;17;36.1;5.52;0.31086432;168.185.568;0
36;2;2;2;44.9;4.98;0.7490667;14.869.533;0
25;3;3;0;30.4;18.02;332.519.456;215.288.544;1
47;1;24;5;50.4;11.83;279.036.576;317.195.424;0
31;1;13;3;39.2;7.16;0.62870528;217.801.472;0
35;1;5;5;25.8;15.68;29.531.712;10.922.688;1
25;4;1;2;39.8;8.89;104.731.312;249.090.688;0
41;1;10;7;31.0;29.2;3.204.408;5.847.592;1
53;2;32;24;393.0;7.11;150.329.574;129.093.426;0
36;2;8;16;74.9;12.43;10.241.077;82.859.623;0
27;1;7;3;22.9;1.29;0.05730954;0.23810046;0
38;1;9;5;39.9;15.25;293.893.425;314.581.575;0
33;1;9;11;35.3;15.02;20.678.034;32.342.566;0
29;1;0;2;20.3;14.39;0.33593455;258.523.545;0
47;1;19;6;78.6;8.59;136.385.148;538.788.852;0
33;1;7;11;28.1;3.1;0.3632487;0.5078513;0
32;4;4;0;48.9;13.52;0.81318744;579.809.256;0
49;2;5;0;64.0;22.55;10.665.248;3.766.752;1
42;4;1;7;28.0;14.47;16.935.688;23.580.312;0
33;1;10;1;17.5;4.86;0.105462;0.745038;0
38;3;4;16;36.5;11.56;0.9620232;32.573.768;0
41;4;15;8;117.2;14.79;58.935.192;114.403.608;0
44;1;8;3;19.9;8.39;0.49921339;117.039.661;0
43;2;4;21;38.3;11.35;0.521646;3.825.404;0
49;3;5;27;54.7;6.59;180.596.973;179.876.027;0
29;1;0;5;16.5;19.57;135.297.195;187.607.805;0
33;1;8;3;37.2;8.08;0.76346304;224.229.696;0
43;1;17;22;38.8;12.12;11.051.016;35.974.584;0
43;1;0;9;24.9;3.13;0.15431526;0.62505474;0
40;3;0;15;60.3;13.45;307.382.265;503.652.735;1
33;2;8;3;64.9;11.16;18.469.242;53.959.158;0
32;2;8;3;46.8;3.49;0.20089836;143.242.164;0
53;2;10;21;72.5;11.86;12.983.735;73.001.265;0
34;1;0;10;23.3;11.85;0.31752075;244.352.925;0
39;1;6;6;29.2;1.67;0.17262456;0.31501544;0
37;1;1;5;21.0;4.04;0.284214;0.564186;1
52;1;34;32;160.9;10.78;575.854.664;1.158.647.336;0
32;1;10;12;28.6;3.85;0.517517;0.583583;0
32;1;2;5;27.8;10.87;0.48651946;253.534.054;0
41;4;12;0;24.7;10.92;1.483.482;1.213.758;0
45;3;20;12;127.4;9.0;1.800.162;9.665.838;0
48;1;29;20;141.4;10.39;2.938.292;11.753.168;0
22;2;0;1;28.9;11.26;0.62154074;263.259.926;1
30;3;7;4;21.5;10.92;15.119.832;0.8358168;1
36;3;6;7;25.8;8.41;125.630.262;0.91347738;0
32;4;0;13;51.7;6.94;0.59560468;299.237.532;1
48;2;21;1;92.3;17.65;36.491.728;126.417.772;0
27;4;0;4;86.1;4.95;0.8609139;34.010.361;1
44;4;11;21;180.1;0.99;0.47427534;130.871.466;0
26;3;2;1;56.6;17.34;13.249.494;84.894.906;1
42;1;0;3;22.4;3.63;0.25775904;0.55536096;0
33;1;4;4;19.0;7.44;0.8029248;0.6106752;1
34;1;4;13;40.8;15.04;0.39272448;574.359.552;0
32;5;4;4;35.3;5.19;0.11542041;171.664.959;1
34;2;7;1;39.9;15.3;19.657.134;41.389.866;1
43;1;6;21;30.1;4.21;0.55123635;0.71597365;0
33;1;1;4;27.4;6.36;0.9061728;0.8364672;1
39;1;7;8;33.7;14.29;176.255.718;305.317.282;0
48;2;25;16;334.9;6.56;1.781.721.584;415.222.416;1
24;2;0;0;29.0;7.17;0.6071556;14.721.444;0
48;4;8;28;45.7;13.71;189.843.741;436.703.259;0
38;2;4;3;19.5;7.25;0.175305;1.238.445;0
32;1;6;9;25.1;8.14;118.297.806;0.86016194;0
36;1;6;5;34.4;8.03;146.955.424;129.276.576;1
24;2;2;0;16.2;18.72;171.950.688;131.313.312;1
36;2;9;11;60.0;14.84;5.191.032;3.712.968;0
25;1;9;1;45.1;8.47;136.754.926;245.242.074;0
38;1;7;17;43.0;14.81;11.590.306;52.092.694;0
26;1;8;0;26.0;6.17;0.1379612;14.662.388;0
24;1;6;2;26.0;22.74;1.832.844;4.079.556;0
39;2;3;14;35.0;12.88;2.217.936;2.290.064;1
31;1;12;1;31.8;4.19;0.74748762;0.58493238;0
32;2;11;0;40.9;2.04;0.4505544;0.3838056;0
38;1;11;9;66.2;7.03;0.39092424;426.293.576;0
48;1;2;10;42.4;19.89;409.861.296;433.474.704;1
42;1;17;3;88.8;11.47;316.764.696;701.771.304;0
36;1;11;7;33.5;8.77;13.397.052;15.982.448;0
38;2;2;7;61.7;1.14;0.15685374;0.54652626;0
39;2;17;11;40.5;9.83;16.481.961;23.329.539;0
29;1;1;1;22.9;1.01;0.07886989;0.15242011;0
27;2;3;4;25.8;9.04;190.317.312;0.42914688;0
42;3;5;22;31.9;13.63;129.569.506;305.227.494;0
39;2;8;0;25.8;20.82;266.966.532;270.189.468;1
42;1;2;3;22.6;7.35;0.8953329;0.7657671;1
26;2;0;0;14.1;15.99;110.925.828;114.533.172;1
44;2;20;22;91.1;6.19;257.706.413;306.202.587;0
28;1;12;5;26.3;3.72;0.61930188;0.35905812;0
31;3;8;1;21.8;7.9;0.9489322;0.7732678;0
41;3;7;9;71.0;20.5;6.156.765;8.398.235;1
34;1;8;15;32.6;7.06;0.13118892;217.037.108;0
27;2;9;2;38.7;4.95;14.022.558;0.5133942;0
45;1;23;3;69.1;8.14;1.406.185;4.218.555;0
45;3;22;6;116.5;4.67;103.914.505;440.140.495;0
44;4;19;9;54.5;7.19;132.055.135;259.799.865;0
37;1;0;12;17.4;9.66;0.2269134;14.539.266;0
40;1;23;2;57.6;2.88;0.3566592;13.022.208;0
31;1;8;3;35.7;9.54;0.4768092;29.289.708;0
49;1;27;21;105.0;13.44;0.451584;13.660.416;0
35;1;4;8;19.1;2.91;0.42908532;0.12672468;0
30;2;10;7;38.8;3.49;0.09614252;125.797.748;0
35;3;13;6;48.3;6.82;13.670.349;19.270.251;0
28;1;9;2;31.1;13.68;0.90620424;334.827.576;0
22;2;1;3;13.8;6.53;0.14238012;0.75875988;1
27;1;9;8;16.4;7.95;0.7249128;0.5788872;0
39;1;10;12;29.4;4.33;0.2418738;10.311.462;0
44;1;5;16;33.1;14.43;0.64958088;412.674.912;0
28;1;11;4;26.1;16.6;0.8838504;34.487.496;1
22;1;6;1;19.6;9.53;0.11580856;175.207.144;0
35;1;6;1;28.7;8.25;0.492492;1.875.258;0
32;1;0;7;18.0;7.82;0.8600436;0.5475564;0
29;1;2;7;28.1;10.26;0.9658251;19.172.349;0
36;2;17;15;78.0;6.36;29.367.936;20.240.064;0
27;1;6;7;32.8;22.3;2.157.748;5.156.652;0
27;5;1;7;32.3;7.58;148.614.238;0.96219762;0
22;4;0;1;22.9;12.34;1.271.637;1.554.223;0
55;1;34;27;170.5;18.48;22.686.048;292.397.952;0
29;1;10;8;30.3;4.4;0.8225844;0.5106156;0
39;1;9;8;51.3;5.84;0.36849816;262.742.184;0
39;1;14;2;30.4;5.08;0.78142592;0.76289408;0
46;3;10;22;88.4;4.46;139.569.456;254.694.544;0
31;1;6;8;20.3;1.33;0.09962631;0.17036369;0
40;2;6;5;33.0;13.85;0.9095295;36.609.705;1
35;2;13;8;39.7;4.87;11.020.323;0.8313577;0
26;1;3;6;17.8;22.19;0.68726868;326.255.132;1
44;1;14;12;56.5;3.11;0.37427295;138.287.705;0
38;2;9;18;76.8;15.67;711.242.496;492.213.504;1
38;1;5;2;40.8;21.8;19.656.624;69.287.376;1
30;2;11;3;38.9;22.33;0.54724131;813.912.869;1
23;1;5;4;23.7;20.76;139.239.396;352.772.604;1
33;1;17;12;28.2;4.99;0.04080822;136.637.178;0
49;1;6;13;32.0;6.54;0.1841664;19.086.336;0
33;1;12;3;55.6;12.83;102.722.112;610.625.888;0
22;1;2;3;16.2;15.2;0.8716896;15.907.104;1
30;1;1;1;18.9;1.08;0.07919856;0.12492144;0
20;2;1;1;18.3;15.31;0.32780241;247.392.759;1
32;2;7;12;16.6;7.57;0.64464606;0.61197394;0
28;1;4;5;24.2;11.59;0.76570494;203.907.506;1
21;1;5;0;17.4;8.52;0.41805936;106.442.064;0
24;2;3;1;32.3;4.72;0.54274336;0.98181664;0
37;2;0;16;32.3;13.8;21.306.372;23.267.628;1
56;1;31;21;154.5;17.54;173.164.527;97.828.473;1
39;1;4;17;23.9;9.9;0.8541621;15.119.379;0
25;1;3;5;29.7;12.09;0.2872584;33.034.716;0
39;2;4;0;37.5;2.81;0.3772425;0.6765075;0
33;2;11;6;77.6;4.35;18.802.092;14.953.908;0
37;1;16;17;46.6;13.68;140.884.848;496.603.152;0
39;1;3;18;29.8;5.65;0.4108228;12.728.772;1
28;1;0;0;15.5;7.72;0.3147058;0.8818942;0
36;1;7;12;35.6;2.97;0.25587144;0.80144856;0
37;1;19;10;78.9;5.01;0.84196557;311.092.443;0
29;1;11;7;44.0;12.83;31.782.476;24.669.524;0
36;2;2;8;33.0;16.4;3.203.904;2.208.096;1
34;2;3;3;25.3;9.97;0.61546804;190.694.196;0
47;3;13;1;66.4;5.11;192.385.368;146.918.632;0
23;2;4;1;26.4;14.76;1.168.992;2.727.648;1
27;2;6;0;39.1;5.25;0.558348;1.494.402;0
30;1;5;7;20.3;17.1;0.1145529;33.567.471;0
28;1;9;3;25.2;3.54;0.19714968;0.69493032;0
41;1;23;3;113.5;9.51;372.387.825;706.997.175;0
44;2;20;12;80.7;20.01;340.724.277;1.274.082.723;0
36;2;10;13;29.1;5.38;0.70920774;0.85637226;0
36;1;19;10;43.1;2.23;0.44692545;0.51420455;0
41;3;8;18;42.8;2.54;0.27612848;0.81099152;1
26;1;5;3;19.9;9.08;0.9576676;0.8492524;0
21;1;2;2;31.3;10.47;0.7865064;24.906.036;0
50;1;24;4;96.2;1.35;0.1077921;11.909.079;0
32;1;7;8;21.8;13.8;10.048.056;20.035.944;0
47;1;10;9;48.3;18.2;35.074.494;52.831.506;0
34;3;9;0;45.9;6.31;0.44892495;244.736.505;0
29;1;7;6;23.3;9.64;110.733.716;113.878.284;1
28;1;1;4;24.8;29.47;2.009.854;5.298.706;0
41;2;22;19;168.7;5.1;62.118.714;23.918.286;0
30;1;8;2;28.4;21.66;239.291.016;375.852.984;1
34;2;11;7;37.7;3.69;0.58010121;0.81102879;0
53;1;31;15;175.4;16.22;86.772.134;197.726.666;0
32;2;1;1;21.5;5.82;0.2527626;0.9985374;0
39;2;8;19;29.6;8.78;0.68090656;191.797.344;0
44;2;10;17;47.7;8.15;132.565.455;256.189.545;0
33;1;6;2;27.3;5.31;0.66248091;0.78714909;0
34;4;7;5;36.1;12.16;127.742.016;311.233.984;0
51;1;10;30;30.2;3.45;0.2719359;0.7699641;0
46;2;0;21;27.0;30.01;64.983.654;16.043.346;1
42;2;20;10;128.3;6.89;388.070.293;495.916.707;0
21;1;0;0;17.5;4.89;0.23875425;0.61699575;1
50;2;5;8;34.8;16.43;281.879.652;289.884.348;0
33;1;14;10;42.0;11.56;0.8690808;39.861.192;0
30;1;12;6;31.5;18.47;290.320.695;291.484.305;1
28;1;9;5;21.5;3.22;0.2180745;0.4742255;0
21;1;5;1;26.2;4.27;0.63880054;0.47993946;1
33;3;7;10;46.6;16.41;193.470.618;571.235.382;0
39;2;4;15;27.8;12.63;0.6846723;28.264.677;0
26;1;5;6;20.4;3.67;0.24107496;0.50760504;1
39;2;14;1;81.2;8.52;179.182.416;512.641.584;0
39;2;4;11;33.4;2.13;0.53925636;0.17216364;0
33;2;15;4;61.9;12.94;273.136.226;527.849.774;0
29;1;11;9;29.6;0.37;0.05355528;0.05596472;0
46;2;13;25;67.7;14.49;591.526.719;389.446.281;0
31;1;10;9;26.2;8.18;0.94727672;119.588.328;0
38;3;6;12;96.9;13.99;0.9489417;126.073.683;1
30;1;0;2;19.0;25.22;15.142.088;32.775.912;1
41;2;4;6;37.9;3.93;0.84006108;0.64940892;0
35;4;4;4;31.2;2.4;0.2523456;0.4964544;0
35;3;11;3;62.1;6.82;119.009.682;304.512.318;0
55;1;26;27;159.3;10.61;0.70987266;1.619.185.734;0
43;1;25;20;119.9;13.8;41.696.424;123.765.576;0
42;2;0;22;21.7;13.98;102.841.074;200.524.926;0
24;2;2;4;32.4;10.36;101.370.528;234.293.472;0
26;3;3;2;23.5;5.51;0.20070175;109.414.825;0
40;2;6;15;24.5;3.47;0.1156204;0.7345296;0
26;2;2;1;24.7;8.75;0.12103;204.022;0
25;1;8;2;34.5;5.29;0.7336701;10.913.799;1
35;1;8;13;28.7;32.85;63.544.383;30.735.117;1
35;1;11;12;27.5;6.8;0.61336;125.664;0
44;2;21;5;135.9;4.53;219.163.212;396.463.788;0
37;2;1;17;25.5;4.19;0.5299512;0.5384988;0
24;2;5;5;31.2;9.47;137.095.296;158.368.704;0
43;1;6;20;34.0;3.66;0.5313588;0.7130412;0
32;1;6;4;37.6;6.62;0.6347256;18.543.944;0
29;2;9;1;60.1;8.5;22.630.655;28.454.345;1
42;1;9;21;21.1;3.55;0.3565478;0.3925022;0
39;3;0;9;25.1;11.45;1.092.101;1.781.849;0
24;1;3;4;25.1;2.13;0.11280693;0.42182307;1
27;1;4;3;20.6;20.16;0.7890624;33.638.976;0
26;1;8;4;29.0;15.5;0.453995;4.041.005;0
25;1;1;5;18.8;12.3;12.163.224;10.960.776;1
31;1;9;7;24.7;33.78;648.302.382;186.063.618;1
48;2;27;1;147.5;8.67;6.342.972;6.445.278;0
38;1;15;1;41.5;3.68;10.125.336;0.5146664;0
33;2;10;4;37.3;24.29;39.864.748;50.736.952;1
42;1;19;23;50.0;3.17;0.46282;112.218;0
36;2;16;6;101.5;6.33;32.510.247;31.739.253;0
21;2;2;0;21.8;9.35;10.109.968;10.273.032;0
34;1;10;9;56.0;8.82;0.938448;4.000.752;0
35;1;2;10;21.9;6.43;0.6195948;0.7885752;0
40;2;14;1;50.7;9.19;364.825.539;101.107.461;0
41;2;17;20;50.1;0.85;0.1269033;0.2989467;0
32;2;10;1;46.5;8.0;127.224;244.776;0
41;2;19;11;72.6;15.91;529.020.228;626.045.772;0
38;1;4;13;23.6;0.9;0.0985536;0.1138464;0
45;1;1;2;32.7;13.23;0.09950283;422.670.717;0
41;2;15;12;83.8;1.26;0.48253716;0.57334284;0
34;2;15;11;40.5;10.25;194.693.625;220.431.375;0
32;1;9;1;30.8;3.14;0.145068;0.822052;0
41;2;21;13;81.2;3.81;0.94977204;214.394.796;0
33;1;8;4;44.2;2.2;0.257686;0.714714;0
25;2;4;6;29.9;3.18;0.42977064;0.52104936;1
31;1;8;2;32.2;14.07;110.092.122;342.961.878;0
29;2;1;8;23.5;5.44;0.1610784;11.173.216;0
39;1;17;6;45.2;1.4;0.3334856;0.2993144;0
34;4;8;15;19.4;13.89;0.64941306;204.524.694;0
34;1;6;12;25.0;16.69;2.094.595;2.077.905;0
30;2;7;6;50.6;1.9;0.6604818;0.3009182;0
53;3;27;32;414.2;5.9;10.630.443;13.807.357;0
52;1;10;28;29.5;19.81;357.065.345;227.329.655;0
24;1;4;3;15.7;1.34;0.10077202;0.10960798;0
39;1;8;18;25.4;10.5;0.901446;1.765.554;0
52;2;0;20;22.3;23.54;243.048.146;281.893.854;1
39;2;1;5;48.8;18.43;0.674538;8.319.302;1
37;1;7;17;58.7;16.81;311.812.052;674.934.948;0
28;2;2;3;16.3;5.0;0.290955;0.524045;1
32;1;6;13;17.7;10.47;0.66529521;118.789.479;0
34;4;3;11;24.4;1.55;0.2095228;0.1686772;0
29;2;0;9;27.6;14.47;255.198.708;144.173.292;0
39;1;22;14;64.2;15.4;33.911.724;64.956.276;0
23;3;0;2;23.5;4.65;0.30487725;0.78787275;1
40;1;2;2;26.4;13.51;113.419.152;243.244.848;1
48;1;12;14;24.3;8.47;0.31696434;174.124.566;0
29;2;2;8;26.8;9.77;172.026.252;0.89809748;0
43;1;2;14;32.2;10.43;156.504.236;179.341.764;0
49;2;12;2;107.6;5.55;17.736.246;41.981.754;0
27;2;9;8;30.8;4.56;0.32162592;108.285.408;0
33;1;7;5;27.8;3.52;0.71337024;0.26518976;0
27;2;9;4;29.8;5.94;0.25312716;151.699.284;0
40;4;10;9;53.2;15.13;0.15293404;789.622.596;0
31;1;5;11;23.4;22.93;193.698.882;342.863.118;1
35;1;16;2;34.7;8.03;140.435.064;138.205.936;0
37;3;0;2;57.4;2.83;0.3979829;12.264.371;1
35;2;0;1;35.2;4.06;0.52591616;0.90320384;0
29;2;7;1;24.5;10.89;0.7844067;18.836.433;0
56;4;5;8;96.4;1.62;0.858924;0.702756;0
43;2;2;18;24.7;1.57;0.04692259;0.34086741;0
30;1;5;9;45.2;17.91;39.667.068;41.286.132;1
31;1;6;4;43.0;6.15;1.047.222;1.597.278;1
49;1;5;1;30.9;6.59;0.92652105;110.978.895;1
42;1;1;21;23.0;5.63;0.5063059;0.7885941;0
30;2;8;1;28.4;15.51;252.397.332;188.086.668;1
55;1;20;35;55.8;8.28;10.626.552;35.575.848;0
47;1;30;17;204.7;6.03;206.134.947;1.028.206.053;0
37;1;5;17;18.7;35.76;49.150.332;17.720.868;1
30;1;8;10;38.1;23.81;302.084.613;605.076.387;0
29;2;0;1;21.1;8.28;0.3144744;14.326.056;1
44;4;3;8;21.5;21.14;27.043.345;18.407.655;1
28;2;3;7;22.4;12.43;0.86870784;191.561.216;0
44;2;1;15;50.8;16.88;262.396.224;595.107.776;1
34;1;4;11;21.7;21.76;219.097.088;253.094.912;0
41;1;10;10;39.1;23.02;210.619.188;689.462.812;0
43;2;14;7;36.3;6.57;0.62723133;175.767.867;0
49;1;18;3;68.0;25.66;60.721.824;113.766.176;0
29;1;4;8;21.9;12.93;149.795.343;133.371.657;1
47;3;17;24;154.3;13.25;66.649.885;137.797.615;1
33;1;16;4;36.7;23.76;0.79351272;792.640.728;0
41;4;17;0;21.4;11.87;17.400.233;0.8001567;0
28;2;7;2;30.0;11.39;0.533052;2.883.948;0
43;3;1;14;33.2;6.93;0.8512812;14.494.788;0
49;1;28;28;78.3;4.39;121.682.898;222.054.102;0
38;1;21;4;48.6;7.91;10.187.289;28.255.311;0
26;1;2;6;21.6;3.31;0.1108188;0.6041412;0
28;1;11;7;28.3;7.3;0.970973;1.094.927;0
33;1;12;13;22.5;10.49;0.28559025;207.465.975;0
25;1;4;3;24.9;1.51;0.17145144;0.20453856;0
35;2;16;12;53.6;0.76;0.12465216;0.28270784;0
42;4;6;15;41.6;3.99;0.2406768;14.191.632;0
40;2;14;19;175.8;4.36;334.955.256;431.532.744;0
38;1;17;16;61.5;9.59;235.324.215;354.460.785;0
36;3;9;8;103.7;28.47;575.706.105;2.376.632.895;0
32;2;9;10;38.4;21.01;354.178.176;452.605.824;0
34;1;8;10;42.0;7.83;0.82215;246.645;0
32;1;2;12;43.8;7.3;0.8281266;23.692.734;1
28;3;7;6;59.0;12.06;31.165.452;39.988.548;0
41;1;4;22;19.7;2.14;0.03709904;0.38448096;0
41;1;5;5;41.8;20.56;168.443.968;690.964.032;1
55;2;20;26;255.3;1.6;0.5882112;34.965.888;0
33;2;3;1;40.1;8.84;133.285.984;221.198.016;1
40;3;3;3;24.6;3.28;0.21463008;0.59224992;0
34;2;2;0;38.1;3.56;0.21566124;114.069.876;0
34;5;4;8;76.5;10.28;16.593.462;62.048.538;0
32;1;5;0;22.7;12.19;0.40123385;236.589.615;1
43;2;7;2;26.0;1.94;0.2738892;0.2305108;0
26;2;1;6;59.8;15.92;106.625.792;845.390.208;0
27;1;1;1;20.4;4.51;0.6624288;0.2576112;0
28;1;5;8;27.5;2.35;0.25656125;0.38968875;0
26;1;8;6;30.0;28.23;482.733;364.167;1
39;1;5;1;22.1;17.47;0.29728699;356.358.301;0
33;1;4;7;44.6;9.93;158.993.202;283.884.798;0
26;1;0;5;24.6;4.39;0.50325204;0.57668796;0
28;1;12;6;20.3;10.34;0.68847856;141.054.144;0
28;1;4;6;22.6;10.93;112.887.226;134.130.774;0
38;1;15;6;69.4;18.37;80.317.314;47.170.486;0
44;1;26;16;96.0;23.73;6.948.144;15.832.656;0
22;3;0;2;24.3;19.78;238.885.038;241.768.962;0
34;2;1;1;32.0;9.44;0.8790528;21.417.472;1
45;2;17;20;160.5;11.58;24.719.247;161.139.753;0
38;5;6;3;229.6;16.17;42.695.268;328.567.932;1
41;1;18;2;136.2;17.21;83.212.071;151.188.129;0
39;1;12;8;60.3;8.11;13.203.891;35.699.409;1
34;1;10;14;46.7;9.13;140.276.059;286.094.941;0
43;1;18;7;105.5;1.61;0.3838723;13.146.777;0
27;2;3;0;20.3;6.75;0.559062;0.811188;0
49;3;22;24;105.0;8.25;17.411.625;69.213.375;0
26;1;7;3;22.5;6.44;0.241983;1.207.017;0
23;2;4;4;17.1;3.01;0.1904427;0.3242673;0
31;4;5;3;27.8;9.67;0.87906102;180.919.898;0
50;3;12;7;37.1;22.0;179.564;636.636;1
32;1;1;1;20.3;26.94;0.6289143;48.399.057;1
42;2;22;11;106.0;8.28;40.285.512;47.482.488;0
23;4;0;2;16.9;8.3;0.7265986;0.6761014;1
34;2;9;4;43.7;3.81;0.50615088;115.881.912;0
34;1;8;11;25.1;6.97;108.642.087;0.66304913;0
51;3;22;21;123.3;17.57;545.928.012;1.620.452.988;0
26;1;4;7;20.8;14.03;0.4231448;24.950.952;0
43;3;7;1;87.1;11.61;341.796.078;669.434.922;1
32;2;6;8;26.4;12.92;12.279.168;21.829.632;0
32;1;2;7;19.5;1.14;0.0875862;0.1347138;0
27;2;1;0;15.9;6.68;0.19330584;0.86881416;1
41;1;13;15;48.9;1.3;0.3642561;0.2714439;0
25;1;7;1;50.2;16.66;124.613.468;711.718.532;1
34;3;10;2;41.9;7.48;157.019.412;156.392.588;0
30;2;10;4;32.3;12.69;242.653.104;167.233.896;0
35;2;8;3;31.8;3.48;0.41609664;0.69054336;0
29;2;9;4;28.0;12.3;1.732.332;1.711.668;0
32;1;4;7;30.3;11.37;0.95085036;249.425.964;0
32;1;1;13;27.9;20.57;150.936.489;422.966.511;1
21;2;1;1;18.5;11.65;0.73925075;141.599.925;1
29;2;2;5;20.6;8.24;10.269.512;0.6704888;1
37;3;10;4;52.4;11.21;292.527.192;294.876.808;0
23;1;1;4;18.9;3.65;0.34147575;0.34837425;0
30;1;1;7;20.1;0.12;0.00576468;0.01835532;0
35;5;6;16;43.1;2.8;0.4356548;0.7711452;0
44;1;17;21;43.3;11.61;0.42730605;459.982.395;0
36;1;13;3;50.6;24.88;519.937.264;738.990.736;1
48;4;3;8;36.1;21.84;599.990.664;188.433.336;1
41;2;4;4;35.2;8.3;0.2015904;27.200.096;0
26;4;0;7;65.0;5.18;1.259.258;2.107.742;0
34;1;3;14;20.7;8.02;0.45155808;120.858.192;0
23;1;4;0;22.1;20.69;0.54412631;402.836.369;1
46;4;7;4;391.3;7.58;530.923.666;2.435.130.334;0
44;3;16;5;55.4;2.58;0.2429844;11.863.356;0
53;2;25;0;190.3;2.39;135.535.466;319.281.534;0
37;1;17;9;51.1;14.61;132.889.638;613.681.362;0
29;2;1;10;39.0;19.55;2.516.085;5.108.415;0
31;3;6;3;27.8;2.14;0.08566848;0.50925152;0
34;2;15;8;39.6;23.49;100.462.032;829.741.968;1
43;1;24;22;106.7;6.38;453.376.836;227.369.164;0
26;5;0;4;29.8;19.83;166.643.388;424.290.612;0
34;1;10;4;34.9;7.29;0.08141472;246.279.528;0
46;1;15;17;45.1;3.67;0.30951679;134.565.321;0
47;2;17;16;60.2;17.6;16.210.656;89.741.344;0
33;1;5;0;46.8;5.18;164.121.048;0.78302952;0
27;1;6;0;18.9;41.71;189.984.879;598.334.121;1
45;1;7;6;30.4;19.22;160.094.912;424.193.088;1
35;1;15;16;35.8;31.77;361.682.388;775.683.612;1
32;1;2;7;29.4;5.03;0.19076778;128.805.222;0
25;1;1;3;17.5;15.87;0.44158275;233.566.725;1
29;1;7;7;18.6;3.74;0.121737;0.573903;0
32;1;1;9;25.9;10.56;178.324.608;0.95179392;0
46;1;4;17;43.4;2.57;0.3848061;0.7305739;0
31;2;8;8;41.2;14.59;21.339.334;38.771.466;1
34;2;7;11;25.5;10.1;0.813858;1.761.642;0
42;1;2;22;27.5;9.31;172.304.825;0.83720175;0
33;2;0;9;23.6;9.46;0.223256;2.009.304;0
36;1;4;9;19.3;16.5;1.706.892;1.477.608;1
27;2;4;5;24.4;14.66;0.24323872;333.380.128;1
33;2;13;11;33.1;6.05;114.345.605;0.85909395;0
37;1;5;6;24.3;10.66;0.47403954;211.634.046;0
46;1;25;18;52.3;4.26;0.88450806;134.347.194;0
30;1;9;4;25.3;8.05;0.9124192;11.242.308;0
25;1;2;1;23.8;9.03;15.366.351;0.6125049;0
26;1;8;2;21.9;13.41;227.013.867;0.66665133;0
25;1;7;5;17.2;10.27;0.27556464;149.087.536;1
49;5;16;9;157.0;0.31;0.2024672;0.2842328;0
35;1;8;10;24.9;3.67;0.24947559;0.66435441;0
25;2;6;0;21.5;7.31;0.69309765;0.87855235;1
46;3;8;12;90.5;1.76;12.312.344;0.3615656;0
41;2;12;7;51.6;12.51;118.129.428;527.386.572;0
29;2;10;2;55.7;3.39;129.343.755;0.59479245;0
37;1;5;8;19.3;16.08;0.97448016;212.895.984;1
25;2;3;2;29.0;16.46;25.251.286;22.482.714;1
27;1;3;1;17.0;25.46;18.005.312;25.276.688;1
35;2;8;4;43.9;18.92;366.289.308;464.298.692;0
51;3;0;2;45.8;9.28;212.086.976;212.937.024;0
37;3;2;3;44.3;9.57;216.638.961;207.312.039;1
43;2;11;24;66.6;8.23;105.786.774;442.331.226;0
43;3;4;14;31.6;16.33;179.577.744;336.450.256;0
